id,text,text_el,topic,topic-context,subtopic,subtopic-context,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
1,"TUESDAY 7 MARCH 2023 Speech of the President of the Hellenic Solution Kyriakos Velopoulos in the Parliament, during the debate and vote on the principle, the articles and the whole of the draft law: ""Redistricting and decentralization of the competences of the ordinary administrative courts, organization of telematics sessions, conversion of transitional seats and establishment of telematics court offices - Other urgent regulations of the Ministry of Justice"". I'll start with something that proves how rotten the Southwest is.  The desperate people of the Southwest are spreading a false, ill-conceived, unarticulated text.  They're peddling it to ""wash"" the murder of our children. ","﻿τΡΙΤΗ 7 ΜΑΡΤΙΟΥ 2023  Ομιλία του Προέδρου της Ελληνικής Λύσης Κυριάκου Βελόπουλου στην Βουλή, κατά την συζήτηση και ψήφιση επί της αρχής, των άρθρων και του συνόλου του σχεδίου νόμου:«Αναδιάταξη περιφερειών και αποκέντρωση αρμοδιοτήτων των τακτικών διοικητικών δικαστηρίων, οργάνωση της τηλεματικής συνεδρίασης, μετατροπή μεταβατικών εδρών και ίδρυση δικαστικών γραφείων τηλεματικής – Λοιπές επείγουσες ρυθμίσεις του Υπουργείου Δικαιοσύνης» Θα ξεκινήσω με κάτι που αποδεικνύει πόσο σάπια είναι είναι η ΝΔ  Οι απελπισμένοι της ΝΔ διασπείρουν ένα ψευδές, ασύντακτο, ανορθόγραφο κείμενο  Το διακινούν ώστε να «πλύνουν» τη δολοφονία των παιδιών μας",justice,,other,,speech by kyriakos velopoulos in parliament,-0.9,0.9,0.9,0.8,0.9,0.9,0.0,0.9,"[['tuesday', 'date', '1.0'], ['president of the hellenic solution', 'organization', '0.8'], ['kyriakos velopoulos', 'person', '1.0'], ['parliament', 'organization', '1.0'], ['hellenic solution', 'organization', '1.0'], ['ministry of justice', 'organization', '1.0'], ['southwest', 'location', '1.0']]","[['kyriakos velopoulos', 'person', '1.0'], ['hellenic solution', 'political party', '1.0'], ['parliament', 'organization', '1.0'], ['ministry of justice', 'organization', '1.0'], ['southwest', 'location', '1.0']]"
2," The text says: ""I am working with Hellenic Solution and MP Simeon Koupeoglou, if you vote for him you will receive 25 euros per person for every vote you and your family cast.  You will receive a ready-made ballot paper.  You are invited to our opening on 6/3/2023 at 7 pm.  Lagada address 237A, opposite the Stavroupolis psychiatric hospital"". "," Λέει το κείμενο: «Συνεργάζομαι με την Ελληνική Λύση και τον βουλευτή Συμεών Κουπέογλου, εάν τον ψηφίσεις θα λάβει 25 ευρώ ανά άτομο για κάθε ψήφο δικό σου και της οικογένειάς σου  Θα λάβεις έτοιμο ψηφοδέλτιο  Είστε καλεσμένοι στα εγκαίνιά μας 6/3/2023 στις 7 το απόγευμα  Διεύθυνση Λαγκαδά 237Α, απέναντι από το ψυχιατρείο Σταυρούπολης»",other,,other,,election campaign,-0.8,1.0,0.0,0.9,0.2,1.0,0.0,0.0,"[['hellenic solution', 'org', '0.94'], ['mp simeon koupeoglou', 'per', '0.90'], ['lagada', 'loc', '0.86'], ['stavroupolis psychiatric hospital', 'org', '0.76']]","[['hellenic solution', 'organization', '0.9'], ['simeon koupeoglou', 'person', '0.6'], ['you', 'group of people', '0.5'], ['your family', 'group of people', '0.5'], ['lagada', 'location', '0.8'], ['stavroupolis psychiatric hospital', 'organization', '0.4'], ['greece', 'country', '0.4'], ['6/3/2023', 'date', '1.0']]"
3," So much despair and so much stench.  I'm telling you that a prosecutor has already been brought in.  We'll take you all the way.  But I answer you with a quote from Brecht: ""Ah, what good is it to be up to your neck in mud to keep your fingernails clean. ».  And I'm referring to the Southwest.  You have set up a whole parastatal mechanism. "," Τόση απελπισία και τόση μπόχα  Σας λέω ότι έχει ήδη κινηθει εισαγγελέας  Θα σας πάμε μέχρι τέλους  Σας απαντώ όμως με μία ρήση του Μπρέχτ: «Α, τι ωφελεί χωμένος μέχρι το λαιμό στη λάσπη να κρατάς τα νύχια των χεριών σου καθαρά »  Και αναφέρομαι στην ΝΔ  Έχετε στήσει ολόκληρο  παρακρατικό μηχανισμό",corruption,,corruption,,corruption,-0.5,0.8,0.0,0.72,0.9,0.8,0.0,0.2,"[['brecht', 'person', '0.5'], ['southwest', 'location', '0.5']]","[['brecht', 'person', '0.5'], ['southwest', 'location', '0.5'], ['parastatal', 'organization', '0.5']]"
4," You are destroying the country.  As Georgios Souris used to say ""Greek politicians have always as their profession the salvation of the homeland.  Not only do they have no other profession, not only do they not save the country, but they are constantly destroying it.  The worst.  Their constituents are bothered by other people's work."". "," Καταστρέφετε τη χώρα  Όπως έλεγε ο Γεώργιος Σουρής «Οι Έλληνες πολιτικοί έχουν μονίμως ως επάγγελμα τη σωτηρία της πατρίδος  Όχι μόνο δεν έχουν άλλο επάγγελμα, όχι μόνο δεν την σώζουν, αλλά την καταστρέφουν συνεχώς την πατρίδα  Το χειρότερο  Οι ψηφοφόροι τους ενοχλούνται από την εργασία των άλλων»",criticism,,corruption,,greek politicians,-0.8,1.0,0.5,0.7,0.5,0.8,0.0,0.1,"[['georgios souris', 'person', '0.90'], ['greek', 'norp', '0.60']]","[['georgios souris', 'person', '0.9'], ['greek politicians', 'group of people', '0.8'], ['homeland', 'location', '0.6'], ['country', 'location', '0.7'], ['their constituents', 'group of people', '0.6']]"
5," You've made a mess of things.  Looking back at Mati, we see that 4.5 years later, no serious urban planning and town planning intervention has been made.  The passageways to the beach remain hidden even 70 cm. "," Τα έχετε κάνει μπάχαλο  Κάνοντας μια αναδρομή στο Μάτι, βλέπουμε ότι 4,5 χρόνια μετά ουδεμία σοβαρή πολεοδομική και ρυμοτομική παρέμβαση έχει γίνει  Οι δίοδοι προς την παραλία παραμένουν κρυμμένες ακόμα και 70 εκατοστά",other,,other,,urban planning/town planning,-0.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,"[['mati', 'location', '0.5'], ['70 cm', 'measurement', '0.5']]","[['mati', 'location', '0.9'], ['70 cm', 'date', '0.6']]"
6," Some trees at the sailor's house were planted there to justify the donations.  If something happens, we'll have the same thing again.  And don't say you didn't know.  And the worst of all is that there is a perception in the Prime Minister that with an apology he has cleaned up and the Greeks will forget.  The Prime Minister has been apologizing for his mistakes for 3 years.  He apologised for Tempe.  Apologise for the surveillance.  He apologized for the inconvenience of drivers on Attiki Odos.  He apologised for the fires in Evia.  How many more apologies does he have to make before he resigns?  We tell him that we do not accept his apology.  We call for the resignation of the government.  We ask that no former transport and infrastructure minister stand as a candidate in this election. ", Κάποια δεντράκια στον οίκο ναύτου φυτεύτηκαν εκει για να δικαιολογηθούν οι δωρεες  Αν συμβει κάτι θα έχουμε πάλι τα ίδια  Και μην πείτε πως δεν ξέρατε  Το χειρότερο δε όλων είναι ότι υπαρχει μια αντίληψη στον πρωθυπουργο ότι με μια συγγνώμη καθάρισε και θα ξεχάσουν οι Έλληνες  Ο πρωθυπουργός δώ και 3 χρόνια ζητά συνεχώς συγγνώμες για τα λάθη του  Ζήτησε συγγνώμη για τα Τέμπη  Ζήτησε συγγνώμη για τις παρακολουθήσεις  Ζήτησε συγγνώμη για την ταλαιπωρία των οδηγών στην Αττική Οδό  Ζήτησε συγγνώμη για τις πυρκαγιές στην Εύβοια  Πόσες συγγνώμες πρέπει να ζητήσει ακόμα για να παραιτηθεί  Εμείς του λέμε ότι δεν αποδεχόμαστε τη συγγνώμη του  Ζητούμε την παραίτηση της κυβέρνησης  Ζητούμε να μην κατέβει κανένας πρώην υπουργός μεταφορών και υποδομών υποψήφιος σε αυτές τις εκλογές,accountability,,scandal,,government resignation,-0.8,0.75,0.0,0.8,0.4,0.9,0.0,0.1,"[['sailor', 'person', '0.6'], ['prime minister', 'person', '1'], ['greeks', 'group of people', '0.8'], ['tempe', 'location', '0.5'], ['attiki odos', 'location', '0.7'], ['evia', 'location', '0.6']]","[['sailor', 'person', '0.7'], ['prime minister', 'organization', '0.9'], ['greeks', 'group of people', '0.7'], ['tempe', 'location', '0.6'], ['attiki odos', 'location', '0.6'], ['evia', 'location', '0.6'], ['government', 'organization', '0.7'], ['transport and infrastructure minister', 'organization', '0.6'], ['election', 'date', '0.5']]"
7," We seek vindication.  Kazantzakis said: ""I am not afraid of God.  He understands and forgives.  I'm afraid of people.  They do not forgive"".  So the Greek people will never forgive this government that had all the conditions to do everything right and did nothing. ", Ζητούμε δικαίωση  Ο Καζαντζάκης έλεγε: «Δεν φοβάμαι τον Θεό  Αυτός καταλαβαίνει και συγχωρνάει  Τους ανθρώπους φοβάμαι  Αυτοί δεν συγχωρνούν»  Έτσι και ελληνικός λαός δεν θα συγχωρέσει ποτέ αυτή την κυβέρνηση που ειχε όλες τις προϋποθέσεις να τα κάνει όλα χρηστά και δεν έκανε τίποτα,other,,other,,politics,-0.7,0.75,0.0,0.2,0.2,0.4,0.2,0.0,"[['kazantzakis', 'person', '0.8'], ['greek', 'norp', '0.7']]","[['kazantzakis', 'person', '0.8'], ['greek people', 'group of people', '0.8'], ['government', 'organization', '0.8'], ['god', 'person', '0.6'], ['people', 'group of people', '0.6']]"
8," Give me a serious excuse why you went to Tempe.  I was watching a party leader giving blood in the hospital and smiling.  Others went to the scene of the accident as if they were returning to the scene of the crime.  At the memorial you went and chatted with each other, smiled, others were staring at their mobile phones.  How can the ordinary citizen believe you like this.  Searches were stopped for 40 minutes so that the cameras could catch the President throwing flowers at the trains, while the searches were still taking place.  Father who lost his child said that Mrs Sakellaropoulou was throwing flowers as if she had gone to a boulangerie. "," Πείτε μου μια δικαιολογία σοβαρή γιατί πήγατε στα Τέμπη  Έβλεπα αρχηγό κόμματος να δίνει αίμα στο νοσοκομείο και να χαμογελάει  Άλλοι πήγαν στον τόπο του δυστυχήματος λες και επέστρεφαν στον τόπο του εγκλήματος  Στο μνημόσυνο πήγατε και πιάνατε κουβέντα ο ένας με τον άλλο, χαμογελούσατε, άλλοι χάζευαν στα κινητά τους  Πώς θα σας πιστέψει έτσι ο απλός πολίτης  Σταμάτησαν οι έρευνες για 40 λεπτά για να πάρουν οι κάμερες την ΠτΔ να ρίχνει λουλούδια στα τραίνα, ενώ ακόμα γίνονταν οι έρευνες  Πατέρας που έχασε το παιδί του είπε ότι η κα Σακελλαροπούλου πετούσε λουλούδια λες και είχε πάει σε μπουζουξίδικο",accountability,,other,,political appearances,-0.8,0.9,0.0,0.3,0.8,0.8,0.0,0.1,"[['tempe', 'location', '1.0'], ['hospital', 'location', '0.6'], ['party leader', 'person', '0.7'], ['memorial', 'location', '0.6'], ['president', 'person', '0.8'], ['mrs sakellaropoulou', 'person', '0.6']]","[['tempe', 'location', '1.0'], ['party leader', 'group of people', '0.8'], ['hospital', 'organization', '0.7'], ['memorial', 'organization', '0.6'], ['mobile phones', 'device', '0.5'], ['citizen', 'group of people', '0.8'], ['president', 'person', '0.7'], ['sakellaropoulou', 'person', '0.8'], ['boulangerie', 'organization', '0.4']]"
9," They stopped the searches for 15 minutes for each leader.  Why? You have reached the extreme point of instrumentalising even elections to cover up the lost lives of our children.  You are playing with the dates of the elections as you have been playing with Greece and the institutions for 4 years.  The Greece you have made is killing its children.  We will either burn, or drown, or our children will be torn to pieces in the streets.  Now go to elections. ""Go where it goes"" has become a national motto.  We live in the land of sloppiness, of no boredom and God bless. "," Σταματούσαν οι έρευνες για ένα 15λεπτο για κάθε αρχηγό  Για ποιο λόγο Φτάσατε στο έσχατο σημείο εργαλειοποιώντας ακόμα και τις εκλογές για να καλύψετε τις χαμένες ζωές των παιδιών μας  Παίζετε με τις ημερομηνίες των εκλογών όπως παίζετε με την Ελλάδα και τους θεσμούς επί 4 χρόνια  Η Ελλάδα που φτιάξατε σκοτώνει τα παιδιά της  Ή θα καιγόμαστε, ή θα πνιγόμαστε, ή θα κομματιάζονται τα παιδιά μας στους δρόμους  Τώρα να πάτε σε εκλογές Το «πάμε κι όπου βγει» έχει γίνει εθνικό σύνθημα  Ζούμε στη χώρα της προχειρότητας, του δεν βαριέσαι και του έχει ο Θεός",elections,,children,,elections,-0.8,0.82,0.0,0.65,0.7,0.5,0.0,0.4,"[['greece', 'location', '1.0'], ['4 years', 'temporal unit', '1.0']]","[['greece', 'location', '0.85'], ['god', 'organization', '0.60'], ['the institutions', 'organization', '0.65'], ['4 years', 'date', '0.90'], ['15 minutes', 'date', '0.75']]"
10, Greece is the only country in Europe that has virtually no railway network.  And what is there is the worst.  But the reason is different.  And it must be sought in who are the people who do not want the OSE.  They don't want the trains.  It all starts 100 years ago. , Η Ελλάδα είναι η μόνη χώρα της Ευρώπης που ουσιαστικά δεν έχει σιδηροδρομικό δίκτυο  Και αυτό που υπάρχει είναι το χειρότερο  Η αιτία όμως είναι άλλη  Και πρέπει να αναζητηθεί στο ποιοι είναι αυτοί που δεν θέλουν τον ΟΣΕ  Δεν θέλουν τα τραίνα  Όλα ξεκινούν 100 χρόνια πίσω,infrastructure,,railway,,greek railways,-0.5,0.9,0.0,0.5,0.2,0.9,0.5,0.1,"[['greece', 'location', '1.0'], ['europe', 'location', '1.0'], ['ose', 'organization', '0.75']]","[['greece', 'country', '1.0'], ['ose', 'organization', '1.0']]"
