id,text,text_el,topic,topic-context,subtopic,subtopic-context,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
1,"Mr President, you have the floor. Thank you very much, Mr. President. Mr Minister. I won't have to say much about your bill, because it's said it all.  The Court of Auditors. I need not say anything else I report of 23 on public hospitals. Conclusions incorrect pricing. Untrained staff services without evaluation, uncontrolled hospital costs and expenses, per clinic and hospitalization, unknown waste of resources, unclear we would say. ","Κύριε Πρόεδρε, έχετε το λόγο Ευχαριστώ πάρα πολύ, κύριε Πρόεδρε Κύριε Υπουργέ Δεν θα χρειαστεί να πω πολλά για το νομοσχέδιο σας, γιατί τα είπε όλα  Το Ελεγκτικό Συνέδριο Δεν χρειάζεται να πω κάτι άλλο εγώ έκθεση του 23 για τα δημόσια νοσοκομεία Συμπεράσματα λανθασμένες τιμολόγησης Ανεκπαίδευτο προσωπικό υπηρεσίες χωρίς αξιολόγηση, ανεξέλεγκτες νοσοκομειακές δαπάνες και κόστος, ανά κλινική και νοσηλεία, άγνωστη κατασπατάληση πόρων, αδιευκρίνιστη θα λέγαμε",health,,public health system,,public hospitals,-0.5,0.1,0.0,0.2,0.0,0.0,0.0,0.0,"[['mr president', 'person', '1.0'], ['mr minister', 'person', '1.0'], ['court of auditors', 'organization', '1.0']]","[['mr president', 'person', '1.0'], ['mr minister', 'person', '1.0'], ['court of auditors', 'organization', '1.0'], ['23', 'date', '1.0']]"
2,"I'd be ashamed if he was a minister. I would next I was a member of this government and it's not personal.  This issue is a long-standing situation in health care, because the rodents have crept in there too, eating and drinking at the expense of the Greek people, which is the reform of the new democracy that would make the state better.  Stopped in the hens of Crete in the chicken ceiling. ","Εγώ θα ντρεπόμουν αν ήταν υπουργός Θα την επόμενη ήμουν μέλος αυτής της κυβέρνησης και δεν είναι προσωπικό  Το θέμα αυτό είναι μία διαχρονική κατάσταση στην υγεία, γιατί τα τρωκτικά έχουν παρεισφρήσει και εκεί μέσα τρων και πίνουν εις βάρος του ελληνικού λαού που είναι η μεταρρύθμιση της νέας δημοκρατίας που θα έκανε το κράτος καλύτερο  Σταμάτησε στις κότες της Κρήτης στο πλαφόν με τις κότες",health,,other,,healthcare reform,-0.5,0.18,0.0,0.6,0.9,0.75,0.0,0.2,"[['government', 'organization', '0.7'], ['greek', 'nationality', '0.8'], ['new democracy', 'organization', '0.5'], ['crete', 'location', '0.6']]","[['crete', 'location', '1.0'], ['greek people', 'group of people', '1.0'], ['new democracy', 'political party', '0.9'], ['government', 'organization', '0.8'], ['health care', 'organization', '0.7'], ['state', 'organization', '0.6'], ['minister', 'person', '0.5']]"
3," This reform of yours and I say this so that you understand that 4 years of governing a country that you are really leaving behind. As a scorched earth. Leave the numbers, the big fairy tales of the government scorched earth will convince and even circulates to the Greek people and a strange so if you want to euphemistically say that even the knobs will leave. Everything is being looted, you will take the doors and the knobs with you when you leave, because you will leave on May 21, since you are already saying it and you alone will be in government, we will see.  We'll see all this as we go along. I'd like to, sir. "," Αυτή η μεταρρύθμιση σας και το λέω για να καταλάβετε ότι 4 χρόνια κυβερνάται μια χώρα πραγματικά την οποία την αφήνετε πίσω Ως καμένη γη Αφήστε τα νούμερα, τα μεγάλα παραμύθια της κυβέρνησης καμένη γη θα πείσετε και μάλιστα κυκλοφορεί στον ελληνικό λαό και μια περίεργη έτσι αν θέλετε να ευφυολόγημα ότι ούτε τα πόμολα θα αφήσετε Λεηλατούνται τα πάντα, θα πάρετε και τις πόρτες και τα πόμολα μαζί όταν θα φύγετε, γιατί θα φύγετε 21 Μαϊου, δεδομένου ήδη το λέτε και μόνοι σας θα συγκυβερνήσουμε, θα δούμε  Θα τα δούμε όλα αυτά στην πορεία Θα ήθελα κύριε",corruption,,other,,political reform,-0.7,0.3,0.1,0.8,0.5,0.7,0.0,0.0,"[['greek', 'nationality', '1.0'], ['may 21', 'date', '1.0']]","[['may 21', 'date', '1.0'], ['greek people', 'group of people', '0.8'], ['government', 'organization', '0.5'], ['political party', 'none'], ['country', 'location', '0.5'], ['reform', 'organization', '0.3']]"
4,"Minister from the magnanimous government, your magnanimous government, Mr. Plevris, who made haircuts of hundreds of millions of euros around the world, the friendly to you, that is, the oligarchs, the shipowners, the canal owners, to make a deletion of. The brutal €100 fine for those who were not vaccinated.  Do it at last.  You are the only minister in Europe, I would say the only one in the world who would be praised for his positives, but you are the only one who even now and the €100 fine on your grandfather. I will not tell your father to your grandfather, to our father, our mother, why this rage ended the business. ","Υπουργέ από τη μεγαλόψυχη κυβέρνηση, τη δική σας τη Μεγαλόθυμη κύριε Πλεύρη που έκανε κουρέματα εκατοντάδων εκατομμυρίων ευρώ σε όλο τον κόσμο, το φιλικό προς τα εσάς, δηλαδή τους ολιγάρχες, τους εφοπλιστές, τους καναλάρχες, να κάνετε και μια διαγραφή Το βάναυσο πρόστιμο των 100 € για αυτούς που δεν εμβολιάστηκαν  Κάντε το επιτέλους  Είστε ο μοναδικός υπουργός στην Ευρώπη, θα έλεγα ο μοναδικός στον κόσμο που θα εκθείαζαν για τα θετικά του, αλλά είστε μοναδικός που ακόμα και τώρα και το πρόστιμο των 100 € στον παππού σας Δεν θα πω στον πατέρα σας στον παππού σας, στον πατέρα μας, τη μητέρα μας, γιατί γιατί αυτό το μένος τελείωσε η μπίζνα",health,,other,,vaccination fine,-0.7,0.8,0.8,0.85,0.8,0.9,0.8,0.45,"[['minister', 'person', '1.0'], ['plevris', 'person', '1.0'], ['europe', 'location', '1.0']]","[['mr. plevris', 'person', '0.7'], ['oligarchs', 'group of people', '0.6'], ['shipowners', 'group of people', '0.6'], ['canal owners', 'group of people', '0.6'], ['europe', 'location', '0.7'], ['world', 'location', '0.7'], ['€100', 'date', '0.6']]"
5,"Countries officially ask for money back for vaccines. Why did Mrs. von der Leyen do her own thing without asking anybody and why so much servility towards this European Union, which some may even question about how corrupt it is? The European People's League, which is policing Brussels today. You, the European People's Party stalwarts.  The centre-right booted police, talking about lamas everywhere Eurosocialists. European People's, bandits all it turns out. Because the whole Brussels system is corrupt, including all those who are forced to behave according to their orders. ","Χώρες επισήμως ζητούν τα λεφτά πίσω για τα εμβόλια Γιατί η κυρία Φον Ντερ Λάιεν έκανε τα δικά της χωρίς να ρωτήσει κανέναν και σχε τι τόση δουλικότητα απέναντι σε αυτή την Ευρωπαϊκή Ένωση, την οποία κάποιοι μπορεί να την αμφισβητούν κιόλας για το πόσο διεφθαρμένη είναι Το Μάθατε Ευρωπαϊκό Λαϊκό, που κάνει αστυνομία σήμερα στις Βρυξέλλες Εσείς οι αδέκαστοι του Ευρωπαϊκού Λαϊκού Κόμματος  Οι κεντροδεξιοί μπούκαρε αστυνομία, μιλάμε για λαμόγια παντού ευρωσοσιαλιστές Ευρωπαϊκό Λαϊκό, ληστές όλοι αυτό αποδεικνύεται Γιατί είναι διεφθαρμένο όλο το σύστημα των Βρυξελλών μαζί και με όλους, οι οποίοι πιθ αναγκαστικά συμπεριφέρονται με τις εντολές τους",corruption,,corruption,,vaccine refunds,-0.8,0.9,0.9,0.9,0.8,0.95,0.0,0.8,"[['countries', 'entity', '1.0'], ['mrs. von der leyen', 'person', '1.0'], ['european union', 'organization', '1.0'], [""european people's league"", 'organization', '1.0'], [""european people's party"", 'organization', '1.0'], ['eurosocialists', 'organization', '1.0'], [""european people's"", 'organization', '1.0'], ['brussels', 'entity', '1.0']]","[['mrs. von der leyen', 'person', '0.7', 'european union', 'organization', '0.8', ""european people's league"", 'organization', '0.6', ""european people's party"", 'political party', '0.7', 'eurosocialists', 'political party', '0.6', ""european people's"", 'political party', '0.6', 'brussels', 'location', '0.8', 'european union', 'organization', '0.8].']]"
6,"Now the fruit of the unconquerable. Thanks to the only government that legislates lawlessness, you are unbelievable. The only government. Photo array says for prosecution in Rama Menudako brought by govt because. Listen to. ","Τώρα το φρούτο των ακαταδίωκτο Χάρη στη μοναδική κυβέρνηση που νομοθετεί ακαταδίωκτο, είστε απίστευτοι Η μοναδική κυβέρνηση Φωτογραφική διάταξη λέει για δίωξη σε Rama Μενουδάκο έφερε η κυβέρνηση γιατί Ακούστε",other,,other,,government,0.0,0.5,0.5,0.5,0.7,0.9,0.0,0.2,"[['rama menudako', 'entity', '0.5'], ['govt', 'entity', '0.5']]","[['rama menudako', 'group of people', '0.7'], ['govt', 'organization', '0.6']]"
7,"When on the very next day that the prosecutor. The European. Monitor and request control of illegal interceptions. According to the provision brought by the democratic new democracy. Even the North Korean president wouldn't do that. The members of the constitutionally established independent authorities and their staff shall not be investigated or prosecuted for things done in the exercise of their functions.  Except here it is if they have violated the confidentiality of information and data that came to their knowledge or fraudulently analysed.  That is, what is New Democracy doing, trying to silence, to terrorize those who are looking into the issue of wiretapping in Greece or who opened the issue? ","Πότε την επόμενη μέρα ακριβώς που ο εισαγγελέας Ο Ευρωπαίος Παρακολουθεί και ζητάει έλεγχο των παράνομων υποκλοπών Σύμφωνα με τη διάταξη που φέρνει η δημοκρατική η νέα δημοκρατία Ούτε ο βορειοκορεάτης πρόεδρος, δεν θα το έκανε αυτό Τα μέλη των συνταγματικά κατοχυρωμένων ανεξάρτητων αρχών και το προσωπικό τους δεν εξετάζονται ούτε διώκονται ποινικά για πράγματα που έκαναν κατά την άσκηση των καθηκόντων τους  Εκτός εδώ είναι αν παραβίασαν το απόρρητο των πληροφοριών και στοιχείων που περιήλθαν σε γνώση τους ή ανέλυσαν με δόλο  Δηλαδή, τι κάνει η Νέα Δημοκρατία επιχειρεί να φιμώσει, να τρομοκρατήσει αυτούς που ψάχνουν το θέμα των υποκλοπών στην Ελλάδα ή που το άνοιξαν το θέμα",justice,,wiretapping,,wiretapping in greece,-0.5,0.6,0.0,0.2,0.5,0.6,0.0,0.1,"[['european', 'organization', '1.0'], ['north korean', 'nationality', '0.8'], ['new democracy', 'political party', '0.9'], ['greece', 'country', '1.0']]","[['european', 'organization', '0.8'], ['democratic new democracy', 'political party', '0.8'], ['north korean president', 'person', '0.7'], ['greece', 'country', '0.7']]"
8,"But well you are not ashamed in the new democracy. This is how the law is made. I will say to you, Minister, especially as you are a lawyer, something the excellent Bismarck used to say, people should not see how two things are made.  Do you remember the saying, Mr. Minister. ","Μα καλά δεν ντρέπεστε στη νέα δημοκρατία Έτσι φτιάχνεται ο νόμος Θα σας πω κύριε Υπουργέ σε εσάς ειδικά είστε νομικός, κάτι που έλεγε ο εξαίρετος Βίσμαρκ, οι άνθρωποι δεν πρέπει να βλέπουν πως φτιάχνονται δυο πράγματα  Τη θυμάστε τη ρήση, κύριε Υπουργέ",democracy,,other,,democracy,-0.3,0.2,0.0,0.2,0.1,0.2,0.0,0.0,"[['bismarck', 'person', '0.75'], ['minister', 'person', '0.5']]","[['bismarck', 'person', '0.9'], ['minister', 'person', '0.8'], ['lawyer', 'occupation', '0.6']]"
9,"2 things the people and the people who are looking for laws and sausages should not see. You are not capable of making sausages, but you make laws for unconviction and for the persecution of opponents. And I ask this, what kind of government does any government have in the country, Mr. Pleyris, when the independent authorities have the power of attrition, that is, you appoint an independent authority and it can choose water pricing policy.  In the stream I now say anywhere, but it is not controlled by anyone. That is, what is a parallel state, a parallel government in the state law elected by the deputies, the citizens to be heard by the Greek people, the independent authorities is a parallel state.  Probably not. ","2 πράγματα δεν πρέπει να βλέπει ο λαός και οι άνθρωποι που ψάχνονται οι νόμοι και τα λουκάνικα Εσείς λουκάνικα δεν είστε ικανοί να φτιάξετε αλλά φτιάχνετε νόμους για ακαταδίωκτο και για δίωξη αντιπάλων Και εγώ ρωτώ το εξής, τι είδους κυβέρνηση έχει χώρα την οποιαδήποτε κυβέρνηση κύριε Πλεύρη, όταν οι ανεξάρτητες αρχές έχουν το ακαταδίωκτο, δηλαδή διορίζεται εσείς μια ανεξάρτητη αρχή και αυτή μπορεί να επιλέγει τιμολογιακή πολιτική στο νερό  Στο ρεύμα Λέω τώρα ὁπουδήποτε, αλλά δεν ελέγχεται από κανέναν Δηλαδή αυτό τι είναι ένα παράλληλο κράτος, μια παράλληλη κυβέρνηση στο νόμο κράτος που εξέλεξαν οι βουλευτές, οι πολίτες να τα ακούσει ο ελληνικός λαός, οι ανεξάρτητες αρχές είναι ένα παράλληλο κράτος  Μάλλον όχι",corruption,,lack of accountability,,government,0.0,0.2,0.0,0.5,0.6,0.5,0.0,0.1,"[['mr. pleyris', 'person', '1.0'], ['greek people', 'organization', '0.8']]","[['mr. pleyris', 'person', '0.6'], ['greek people', 'group of people', '0.4'], ['independent authorities', 'organization', '1.0'], ['deputies', 'group of people', '0.5'], ['greek', 'country', '1.0']]"
10,"It's the parastate that governments have made so that governments themselves are not controlled and independent authorities have no control over it. Mr. Fleury, it turns out. From their payroll. ","Είναι το παρακράτος που έκαναν οι κυβερνήσεις για να μην ελέγχονται οι ίδιες οι κυβερνήσεις και έχουν ακαταδίωκτο οι ανεξάρτητες αρχές galle αυτό Κύριε Πλεύρη, αποδεικνύεται Από την μισθοδοσία τους",corruption,,corruption,,parastate,-0.4,0.5,0.0,0.1,0.2,0.6,0.0,0.0,"[['fleury', 'person', '0.9705']]","[['mr. fleury', 'person', '0.9']]"
