id,text,text_el,topic,topic-context,subtopic,subtopic-context,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
1,"Friends, we are here today, in a very interesting workshop organised by the Department of Infrastructure and Transport of SYRIZA on infrastructure safety and security.  Infrastructure security which has come very strongly into our daily lives as a major issue that we have to deal with. ","Φίλες και φίλοι, είμαστε σήμερα εδώ, σε μια πολύ ενδιαφέρουσα ημερίδα που διοργανώνει το Τμήμα Υποδομών και Μεταφορών του ΣΥΡΙΖΑ για την ασφάλεια των υποδομών  Την ασφάλεια των υποδομών που ήρθε με πολύ έντονο τρόπο στην καθημερινότητά μας ως ένα μείζον θέμα το οποίο οφείλουμε να ασχοληθούμε",infrastructure,,safety,,infrastructure security,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['1. department of infrastructure and transport', 'organization', '1.0'], ['2. syriza', 'organization', '1.0']]","[['1. department of infrastructure and transport', 'organization', '1.0'], ['2. syriza', 'political party', '1.0.']]"
2,"But we are still here today in a country that is mourning.  Not even 40 days have passed since this tragic event, the tragic accident in Tempe that unjustly cut short the lives of 57 of our fellow human beings, including many young children.  And we are here today in a country that is mourning, in a society that is still wondering.  And with a government that continues to arrogantly ignore responsibility.  We are here today, in the shadow of Tempi. ","Είμαστε όμως σήμερα εδώ ακόμα σε μια χώρα που πενθεί  Δεν περάσανε ούτε 40 μέρες από αυτό το τραγικό γεγονός, το τραγικό δυστύχημα στα Τέμπη που έκοψε άδικα τη ζωή 57 συνανθρώπων μας, μεταξύ των οποίων και πολλών νέων παιδιών  Και είμαστε σήμερα εδώ σε μια χώρα που πενθεί, σε μια κοινωνία που ακόμα αναρωτιέται  Και με μια κυβέρνηση που συνεχίζει όμως αλαζονικά να αγνοεί την ευθύνη  Είμαστε σήμερα εδώ, στη σκιά των Τεμπών",other,,other,,tempe accident,-0.7,0.3,0.0,0.2,0.2,0.1,0.0,0.0,"[['tempe', 'location', '0.9']]","[['tempe', 'location', '1.0'], ['57', 'group of people', '1.0'], ['government', 'organization', '0.8'], ['tempi', 'location', '0.6']]"
3," In the shadow of not one sacrifice.  But of an unspeakable tragedy that could and should have been avoided.  In the face of such events, those of us who have found ourselves and hope to find ourselves again in positions of responsibility, those of us who ask for the vote of the people should - all of us - stand before the debt imposed by our conscience and our morality.  And this debt today is clear.  Let us never allow such a tragedy to happen again.  To do our utmost, at any cost, to make every citizen feel safe in their travels.  Consult experts, listen to employees, study best practices that exist internationally. "," Στη σκιά όχι μιας θυσίας  Αλλά μιας ανείπωτης τραγωδίας που θα μπορούσε και θα έπρεπε να έχει αποφευχθεί  Μπροστά σε τέτοια γεγονότα, όσοι βρεθήκαμε και ευελπιστούμε να ξαναβρεθούμε σε θέσεις ευθύνης, όσοι ζητάμε την ψήφο του λαού θα έπρεπε – όλοι – να στεκόμαστε μπροστά στο χρέος που επιβάλλει η συνείδηση και η ηθική μας  Και αυτό το χρέος σήμερα είναι σαφές  Να μην επιτρέψουμε να ξανασυμβεί ποτέ μια τέτοια τραγωδία  Να κάνουμε το παν, με όποιο κόστος, για να νιώθει κάθε πολίτης ασφαλής στις μετακινήσεις του  Να συμβουλευτούμε τους ειδικούς, να ακούσουμε τους εργαζόμενους, να μελετήσουμε τις βέλτιστες πρακτικές που υπάρχουν διεθνώς",other,,safety,,transportation safety,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,"[['named entity', 'type', 'probability'], ['unspeakable tragedy', 'person', '0.7']]",[]
4,"Unfortunately, it seems that not all politicians feel this debt and not all political forces.  Some continue to live with the stress of the image.  With the obsession of communication and propaganda, even in the most difficult moments.  Some people don't seem to understand that people are not looking for ministers to pretend to be train drivers.  But for prime ministers who will stop pretending to be clueless. It is therefore our duty to talk seriously about the essence of the problem.  Talk about immediate and radical solutions.  Not to pull out of the chest wishful thinking. ","Δυστυχώς, φαίνεται δεν νιώθουν όλοι οι πολιτικοί αυτό το χρέος και όλες οι πολιτικές δυνάμεις  Κάποιοι συνεχίζουν να ζουν με το άγχος της εικόνας  Με την εμμονή της επικοινωνίας και της προπαγάνδας, ακόμα και στις πιο δύσκολες στιγμές  Κάποιοι δεν λένε να καταλάβουν ότι οι πολίτες δεν ψάχνουν για υπουργούς που θα παριστάνουν τους μηχανοδηγούς  Αλλά για πρωθυπουργούς που θα πάψουν να παριστάνουν τους ανήξερους Το δικό μας χρέος λοιπόν επιβάλλει να μιλήσουμε σοβαρά για την ουσία του προβλήματος  Να μιλήσουμε για άμεσες και ριζοσπαστικές λύσεις  Όχι να βγάλουμε από το σεντούκι ευχολόγια",accountability,,other,,politics,-0.4,0.45,0.2,0.1,0.2,0.3,0.2,0.0,[],[]
5," To describe how the daily movement of citizens will be neither a risk nor an adventure, but nothing more than a routine, because that is what it should be, as it should be in any serious state, as the Constitution itself ultimately requires.  Because, my friends, democracy does not exist as a process once in four years.  Democracy, I would say, is the contract.  And the terms of this contract are security and justice everywhere and for all.  These are the minimum, the formal obligations of a government to its citizens.  And if a government not only cannot secure them, but repeatedly becomes itself an agent of their undermining, then this is a dangerous government that must go. For this reason, our event today and every aspect of our plan that will be presented in the coming months is for us much more than a series of political proposals.  They are the foundations on which we will rebuild trusting relationships. "," Να περιγράψουμε το πώς οι καθημερινές μετακινήσεις των πολιτών δεν θα είναι ούτε ρίσκο ούτε περιπέτεια, αλλά τίποτα περισσότερο από μια ρουτίνα, γιατί αυτό πρέπει να είναι, όπως συμβαίνει σε κάθε σοβαρό κράτος, όπως επιβάλλει σε τελική ανάλυση το ίδιο το Σύνταγμα  Γιατί φίλες και φίλοι, η δημοκρατία δεν υπάρχει ως διαδικασία μια φορά στα τέσσερα χρόνια  Η δημοκρατία, θα έλεγα, ότι είναι το συμβόλαιο  Και οι όροι αυτού του συμβολαίου είναι η ασφάλεια και η δικαιοσύνη παντού και για όλους  Αυτές είναι οι ελάχιστες, οι τυπικές υποχρεώσεις μιας κυβέρνησης απέναντι στους πολίτες της  Και αν μια κυβέρνηση όχι απλά δεν μπορεί να τα διασφαλίσει, αλλά επανειλημμένα γίνεται η ίδια παράγοντας υπονόμευσής τους, τότε αυτή είναι μια επικίνδυνη κυβέρνηση που πρέπει να φύγει Για τον λόγο αυτό, η σημερινή μας εκδήλωση αλλά και κάθε πτυχή του σχεδίου μας που θα παρουσιαστεί τους επόμενους μήνες είναι για μας κάτι πολύ περισσότερο από μια σειρά πολιτικών προταγμάτων  Είναι οι βάσεις πάνω στις οποίες θα χτίσουμε ξανά σχέσεις εμπιστοσύνης",democracy,,other,,democracy,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,"[['constitution', 'organization', '0.5'], ['democracy', 'organization', '0.7'], ['government', 'organization', '0.8']]","[['constitution', 'organization', 'country', 'government', 'political party', 'date.']]"
6," The citizen with the state.  Society with the government. The tragic accident of Tempi, among all the others, highlighted the extent of the inadequacy and inefficiency of the state. ", Του πολίτη με το κράτος  Της κοινωνίας με την κυβέρνηση Το τραγικό δυστύχημα των Τεμπών ανάμεσα σε όλα τα άλλα ανέδειξε και το μέγεθος της ανεπάρκειας και της αναποτελεσματικότητας του κράτους,accountability,,safety,,state inadequacy,-0.6,1.0,0.0,0.2,0.0,0.2,0.0,0.0,"[['tempi', 'location', '0.8'], ['state', 'organization', '0.6'], ['society', 'organization', '0.5'], ['government', 'organization', '0.5'], ['tragic accident', 'event', '0.7'], ['inadequacy', 'other', '0.4'], ['inefficiency', 'other', '0.4']]","[['tempi', 'location', '1.0'], ['state', 'organization', '0.5'], ['government', 'organization', '0.5']]"
7," A state built with the old materials of undignity and clientelism.  And it was sustained by old and new recipes of corruption and serving specific interests.  A state that, after having been made a spoil, was then systematically devalued, giving everything that is most useful for the public interest to private individuals in order to speculate.  Disregarding even the basics. "," Ένα κράτος που χτίστηκε με τα παλιά υλικά της αναξιοκρατίας και των πελατειακών σχέσεων  Και συντηρήθηκε με παλιές αλλά και νέες συνταγές διαφθοράς και εξυπηρέτησης συγκεκριμένων συμφερόντων  Ένα κράτος που αφού το έκαναν λάφυρο, μετά το απαξίωσαν συστηματικά, δίνοντας ό,τι πιο χρήσιμο για το δημόσιο συμφέρον σε ιδιώτες προκειμένου να κερδοσκοπούν  Αδιαφορώντας ακόμη και για τα βασικά",privatization,,corruption,,corruption,-0.8,1.0,0.3,0.8,0.6,0.8,0.2,0.1,[],[]
8," Even the safety of citizens.  And every now and then they would tell us that this state would be corrected, supposedly corrected by the very people who devalued it.  Others promised us modernisation.  Others told us about the re-founding of the state. "," Ακόμη και την ασφάλεια των πολιτών  Και κάθε τρεις και λίγο μας έταζαν ότι αυτό το κράτος θα το διορθώσουν, θα το διόρθωναν δήθεν αυτοί οι ίδιοι που το απαξίωσαν  Άλλοι μας υποσχέθηκαν εκσυγχρονισμό  Άλλοι μας μίλησαν για επανίδρυση του κράτους",political parties,,reforms,,politics,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,[],[]
9," Others for Executive.  The so-called executive state, however, these 4 years after the great promise of Mr.  Mitsotakis, turned out to be a big fiasco. "," Άλλοι για επιτελικότητα  Το δήθεν επιτελικό κράτος, όμως, αυτά τα 4 χρόνια μετά τη μεγάλη υπόσχεση του κ  Μητσοτάκη, αποδείχθηκε ένα μεγάλο φιάσκο",criticism,,other,,politics,-0.7,0.9,0.0,0.4,0.2,0.2,0.0,0.0,"[['mr. mitsotakis', 'person', '0.9']]","[['mr. mitsotakis', 'person', '0.8'], ['greece', 'location', '0.7']]"
10," The repetition in even greater intensity of all the sickening practices of more than 40 years. The pending issue, however, remains.  And it is, I think, one of the big issues and one of the big questions, one of the big stakes of this election.  The question of the state, the relationship between the citizen and the state.  How citizens can feel safe and not afraid.  And our debt is still unpaid. "," Η επανάληψη σε ακόμα μεγαλύτερη ένταση όλων των αρρωστημένων πρακτικών 40 και πλέον χρόνων Η εκκρεμότητα, όμως, παραμένει  Και είναι πιστεύω, ένα από τα μεγάλα ζητήματα και ένα από τα μεγάλα ερωτήματα, διακυβεύματα και αυτής της εκλογικής αναμέτρησης  Το ζήτημα του κράτους, η σχέση του πολίτη με το κράτος  Το πώς μπορεί να αισθάνεται ασφάλεια ο πολίτης και όχι φόβο  Και το χρέος μας είναι ακόμα ανεκπλήρωτο",debt,,debt regulations,,election,-0.4,0.1,0.0,0.1,0.0,0.2,0.0,0.0,"[['40 years', 'date', '0.55'], ['election', 'event', '0.6'], ['state', 'organization', '0.7']]","[['40 years', 'date', '100%'], ['election', 'political party', '100%'], ['state', 'organization', '100%']]"
